episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
1787,-1.35,0.8289,0.05,8,0,,,
1788,10.8,0.8462,0.05,12,18,,,
1789,20.0,0.7241,0.05,7,23,,,
1790,3.1,0.8237,0.05,5,7,,,
1791,35.65,0.7303,0.05,7,43,,,
1792,12.65,1.0352,0.05,2,14,,,
1793,-1.35,0.6943,0.05,9,0,,,
1794,2.2,0.7595,0.05,5,4,,,
1795,10.15,0.8915,0.05,5,16,,,
1796,3.8,0.6121,0.05,6,5,,,
1797,5.8,0.8071,0.05,12,16,,,
1798,17.2,0.979,0.05,7,25,,,
1799,0.2,0.8852,0.05,4,2,,,
1800,9.25,0.7663,0.05,8,13,,,
1801,3.05,0.7533,0.05,5,5,,,
1802,-0.75,0.7355,0.05,5,0,,,
1803,6.0,0.6607,0.05,9,9,,,
1804,21.45,0.7692,0.05,12,30,,,
1805,0.5,0.7569,0.05,6,2,,,
1806,2.35,0.8626,0.05,7,13,,,
1807,18.0,0.5672,0.05,5,21,,,
1808,9.85,0.7778,0.05,10,19,,,
1809,-2.05,0.7606,0.05,6,2,,,
1810,19.05,0.8352,0.05,9,27,,,
1811,15.4,0.7188,0.05,9,19,,,
1812,1.05,0.6426,0.05,5,3,,,
1813,21.7,0.72,0.05,6,28,,,
1814,1.6,0.803,0.05,4,4,,,
1815,2.65,0.9285,0.05,5,7,,,
1816,4.25,0.6872,0.05,4,5,,,
1817,45.9,0.7219,0.05,7,54,,,
1818,-0.75,0.9893,0.05,5,0,,,
1819,2.25,0.7101,0.05,5,3,,,
1820,3.45,0.851,0.05,4,6,,,
1821,-0.75,0.7972,0.05,5,0,,,
1822,2.3,0.86,0.05,5,5,,,
1823,17.05,0.944,0.05,5,22,,,
1824,8.55,0.6851,0.05,8,15,,,
1825,-0.5,0.8051,0.05,5,1,,,
1826,2.4,0.7839,0.05,7,6,,,
1827,-0.75,0.8662,0.05,4,0,,,
1828,7.95,0.8119,0.05,9,12,,,
1829,-0.3,0.6324,0.05,2,0,,,
1830,-0.05,0.7008,0.05,8,4,,,
1831,19.6,0.8568,0.05,5,25,,,
1832,17.75,0.8345,0.05,8,23,,,
1833,27.55,0.7265,0.05,11,34,,,
1834,8.2,0.8471,0.05,6,10,,,
1835,0.1,0.7448,0.05,5,1,,,
1836,-0.3,1.0663,0.05,2,0,,,
1837,-0.85,0.6805,0.05,9,2,,,
1838,1.1,0.8363,0.05,4,2,,,
1839,1.75,0.8044,0.05,6,4,,,
1840,5.15,0.6026,0.05,6,8,,,
1841,1.75,0.8295,0.05,12,10,,,
1842,10.35,0.599,0.05,4,12,,,
1843,1.1,1.2363,0.05,2,2,,,
1844,10.3,0.6634,0.05,7,13,,,
1845,15.35,0.8263,0.05,6,20,,,
1846,1.55,0.7418,0.05,6,5,,,
1847,-1.2,0.7583,0.05,5,0,,,
1848,18.4,0.7459,0.05,9,25,,,
1849,7.7,0.8473,0.05,9,11,,,
1850,1.45,0.553,0.05,8,4,,,
1851,-0.05,0.6927,0.05,7,1,,,
1852,9.75,0.7753,0.05,9,24,,,
1853,16.6,0.8816,0.05,7,22,,,
1854,3.65,0.6646,0.05,5,5,,,
1855,4.3,0.723,0.05,9,10,,,
1856,-0.9,0.8688,0.05,5,0,,,
1857,47.3,0.7353,0.05,9,53,,,
1858,-0.2,0.8726,0.05,5,1,,,
1859,8.55,0.7821,0.05,10,21,,,
1860,10.9,0.7634,0.05,7,22,,,
1861,0.55,0.7527,0.05,6,4,,,
1862,-0.05,0.7858,0.05,3,1,,,
1863,2.45,0.8234,0.05,7,5,,,
1864,9.15,0.786,0.05,9,15,,,
1865,-6.75,0.8822,0.05,10,0,,,
1866,9.3,0.8451,0.05,6,12,,,
1867,44.95,0.816,0.05,13,64,,,
1868,6.8,0.6107,0.05,6,11,,,
1869,6.3,0.7621,0.05,7,9,,,
1870,-0.05,0.7378,0.05,6,1,,,
1871,0.1,0.702,0.05,6,4,,,
1872,-3.05,0.7991,0.05,9,4,,,
1873,49.0,0.7206,0.05,11,64,,,
1874,-1.05,0.5456,0.05,4,0,,,
1875,-1.4,0.9113,0.05,3,1,,,
1876,15.0,0.7032,0.05,12,24,,,
1877,5.1,0.7694,0.05,4,6,,,
1878,14.5,0.664,0.05,7,19,,,
1879,-1.65,0.7706,0.05,7,3,,,
1880,-1.55,0.7605,0.05,6,1,,,
1881,10.5,0.7111,0.05,7,15,,,
1882,1.9,0.5975,0.05,4,4,,,
1883,2.7,0.7589,0.05,7,9,,,
1884,-5.75,0.7033,0.05,7,1,,,
1885,0.45,0.8099,0.05,7,3,,,
1886,64.15,0.887,0.05,7,73,,,
1887,71.4,0.915,0.05,14,87,,,
1888,2.65,0.7788,0.05,12,10,,,
1889,36.05,0.8135,0.05,7,50,,,
1890,6.0,0.6535,0.05,13,24,,,
1891,2.7,0.5142,0.05,2,3,,,
1892,-5.55,0.7148,0.05,13,18,,,
1893,-0.75,0.7919,0.05,8,12,,,
1894,-2.45,0.7544,0.05,7,1,,,
1895,9.65,0.6592,0.05,10,14,,,
1896,74.0,0.8297,0.05,14,104,,,
1897,-4.85,0.6516,0.05,9,1,,,
1898,10.75,0.6933,0.05,10,19,,,
1899,2.25,0.6826,0.05,4,3,,,
1900,15.05,0.7132,0.05,8,20,,,
1901,-1.95,0.7564,0.05,6,0,,,
1902,-0.3,0.7623,0.05,2,0,,,
1903,-0.4,0.737,0.05,6,2,,,
1904,-1.4,0.3863,0.05,5,1,,,
1905,2.15,0.7125,0.05,7,5,,,
1906,-0.45,0.8953,0.05,1,0,,,
1907,34.95,0.7539,0.05,9,39,,,
1908,89.7,0.6887,0.05,12,99,,,
1909,10.3,0.734,0.05,7,13,,,
1910,3.5,0.6846,0.05,8,8,,,
1911,4.45,0.7081,0.05,10,10,,,
1912,9.8,0.8173,0.05,9,20,,,
1913,2.65,0.8465,0.05,9,7,,,
1914,19.0,0.7618,0.05,10,31,,,
1915,2.7,0.5632,0.05,2,3,,,
1916,11.55,0.8318,0.05,11,24,,,
1917,18.7,0.6933,0.05,8,34,,,
1918,9.75,0.8826,0.05,4,15,,,
1919,-0.3,0.8798,0.05,2,0,,,
1920,-0.45,0.7515,0.05,3,0,,,
1921,-1.55,0.662,0.05,5,4,,,
1922,16.6,0.7631,0.05,8,22,,,
1923,5.65,0.8434,0.05,6,10,,,
1924,19.4,0.6411,0.05,7,23,,,
1925,-0.65,0.5762,0.05,4,1,,,
1926,0.45,0.8475,0.05,5,3,,,
1927,-0.6,0.6768,0.05,3,0,,,
1928,8.1,0.9059,0.05,8,15,,,
1929,19.25,0.7436,0.05,11,29,,,
1930,-0.05,0.9437,0.05,7,4,,,
1931,-0.3,0.834,0.05,2,0,,,
1932,47.85,0.6952,0.05,14,69,,,
1933,67.65,0.8052,0.05,14,81,,,
1934,-4.35,0.7559,0.05,8,0,,,
1935,-2.55,0.8229,0.05,7,0,,,
1936,20.65,0.6262,0.05,12,28,,,
1937,13.7,0.4977,0.05,5,17,,,
1938,9.7,0.7198,0.05,9,16,,,
1939,2.3,0.7677,0.05,6,5,,,
1940,11.75,0.9702,0.05,3,14,,,
1941,0.6,0.7098,0.05,4,3,,,
1942,-0.5,0.7033,0.05,6,1,,,
1943,6.5,0.8124,0.05,4,8,,,
1944,12.8,0.7357,0.05,8,17,,,
1945,3.75,0.6979,0.05,10,9,,,
1946,40.2,0.8672,0.05,13,54,,,
1947,-3.0,0.8,0.05,6,0,,,
1948,0.45,0.7761,0.05,7,3,,,
1949,22.7,0.8321,0.05,10,38,,,
1950,15.5,0.6783,0.05,11,23,,,
1951,3.7,0.8328,0.05,6,7,,,
1952,1.8,0.7268,0.05,4,3,,,
1953,-0.45,0.7347,0.05,3,0,,,
1954,-0.9,0.7461,0.05,3,0,,,
1955,16.35,0.7063,0.05,13,27,,,
1956,8.5,0.8106,0.05,4,10,,,
1957,4.25,0.6202,0.05,6,11,,,
1958,10.75,0.6955,0.05,9,19,,,
1959,-3.0,0.9823,0.05,3,0,,,
1960,5.85,0.7535,0.05,5,9,,,
1961,8.3,0.82,0.05,4,11,,,
1962,6.4,0.6913,0.05,3,7,,,
1963,25.3,0.8818,0.05,8,40,,,
1964,-1.2,0.8445,0.05,8,0,,,
1965,2.2,0.7977,0.05,11,4,,,
1966,-0.75,0.6211,0.05,4,0,,,
1967,19.7,0.8539,0.05,9,23,,,
1968,4.0,0.9207,0.05,9,10,,,
1969,-1.1,0.6912,0.05,5,1,,,
1970,-2.45,0.7591,0.05,7,1,,,
1971,15.1,0.6978,0.05,8,19,,,
1972,11.1,0.6897,0.05,4,12,,,
1973,8.75,0.6206,0.05,8,14,,,
1974,3.4,0.6753,0.05,6,7,,,
1975,-0.9,0.8991,0.05,5,0,,,
1976,-0.35,0.7222,0.05,6,1,,,
1977,14.65,0.6881,0.05,8,22,,,
1978,-0.45,0.6838,0.05,7,6,,,
1979,7.8,0.6701,0.05,7,18,,,
1980,-1.05,0.7347,0.05,5,0,,,
1981,-1.2,0.6365,0.05,4,0,,,
1982,25.5,0.7132,0.05,8,30,,,
1983,8.2,0.7819,0.05,8,16,,,
1984,6.25,0.7008,0.05,5,13,,,
1985,0.5,0.6303,0.05,4,2,,,
1986,2.8,0.6427,0.05,6,4,,,
1987,0.95,0.6651,0.05,6,2,,,
1988,22.45,0.6204,0.05,8,28,,,
1989,8.15,0.8315,0.05,6,11,,,
1990,19.7,0.6933,0.05,12,29,,,
1991,-1.5,0.6736,0.05,6,0,,,
1992,-0.55,0.8878,0.05,6,2,,,
1993,5.5,0.59,0.05,6,7,,,
1994,-1.5,0.7384,0.05,4,0,,,
1995,17.05,0.7194,0.05,9,22,,,
1996,16.5,0.6611,0.05,10,24,,,
1997,16.6,0.7053,0.05,12,25,,,
1998,14.85,0.5588,0.05,4,18,,,
1999,4.2,0.7053,0.05,5,6,,,
2000,2.55,0.8153,0.05,8,6,0.3693,7.258,-0.1631
2001,30.3,0.6633,0.05,6,33,,,
2002,9.5,0.7263,0.05,10,26,,,
2003,129.0,0.6857,0.05,13,165,,,
2004,-0.45,0.7471,0.05,3,0,,,
2005,7.8,0.6123,0.05,9,15,,,
2006,18.5,0.8923,0.05,11,47,,,
2007,59.0,0.7942,0.05,12,80,,,
2008,2.75,0.9488,0.05,3,5,,,
2009,0.15,0.8627,0.05,7,3,,,
2010,16.4,0.8769,0.05,7,23,,,
2011,18.6,0.7883,0.05,7,27,,,
2012,-0.45,0.5084,0.05,3,0,,,
2013,-0.9,0.6197,0.05,4,0,,,
2014,9.35,0.5861,0.05,7,17,,,
2015,7.05,0.7395,0.05,10,18,,,
2016,29.8,0.6388,0.05,5,34,,,
2017,0.4,0.756,0.05,2,1,,,
2018,1.9,0.6571,0.05,6,4,,,
2019,34.85,0.7453,0.05,13,50,,,
2020,-0.95,0.5457,0.05,5,1,,,
2021,1.9,0.7603,0.05,6,7,,,
2022,-0.6,0.7398,0.05,4,0,,,
2023,-0.15,0.8699,0.05,6,3,,,
2024,19.2,0.7866,0.05,10,27,,,
2025,10.85,0.9322,0.05,10,17,,,
2026,49.35,0.7334,0.05,8,60,,,
2027,15.45,0.7007,0.05,12,27,,,
2028,1.05,0.8093,0.05,9,6,,,
2029,4.8,0.7515,0.05,8,12,,,
2030,16.65,0.8117,0.05,5,18,,,
2031,0.4,0.8694,0.05,3,1,,,
2032,17.4,0.6962,0.05,9,24,,,
2033,2.75,0.8638,0.05,9,8,,,
2034,-0.15,0.9082,0.05,1,0,,,
2035,-0.3,0.6905,0.05,2,0,,,
2036,-1.25,0.8347,0.05,5,1,,,
2037,2.65,0.7871,0.05,6,7,,,
2038,-1.5,0.7766,0.05,6,0,,,
2039,4.85,0.6697,0.05,5,8,,,
2040,0.4,0.7913,0.05,2,1,,,
2041,12.1,0.7282,0.05,8,22,,,
2042,8.8,0.7146,0.05,7,16,,,
2043,8.2,0.6088,0.05,6,13,,,
2044,2.0,0.6844,0.05,5,5,,,
2045,23.6,0.6912,0.05,5,29,,,
2046,5.45,0.7374,0.05,6,8,,,
2047,0.35,0.7538,0.05,9,5,,,
2048,1.4,0.8041,0.05,9,5,,,
2049,-1.0,0.7917,0.05,7,5,,,
2050,6.15,0.8501,0.05,5,9,,,
2051,3.75,0.7965,0.05,7,9,,,
2052,4.1,0.558,0.05,4,5,,,
2053,16.45,0.6959,0.05,6,19,,,
2054,5.45,0.7432,0.05,8,11,,,
2055,-1.05,0.592,0.05,7,0,,,
2056,-2.7,0.8966,0.05,8,0,,,
2057,65.25,0.8601,0.05,12,84,,,
2058,47.25,0.8792,0.05,9,60,,,
2059,-0.65,0.7159,0.05,4,1,,,
2060,-0.95,0.8468,0.05,5,1,,,
2061,6.0,0.7915,0.05,8,9,,,
2062,1.2,0.6656,0.05,7,3,,,
2063,18.95,0.7136,0.05,4,23,,,
2064,9.5,0.7805,0.05,6,11,,,
2065,-0.75,0.6477,0.05,5,0,,,
2066,0.1,0.6203,0.05,3,1,,,
2067,1.35,0.7544,0.05,6,3,,,
2068,4.4,0.7146,0.05,10,14,,,
2069,0.9,0.74,0.05,6,3,,,
2070,3.9,0.573,0.05,5,6,,,
2071,-0.15,0.9198,0.05,1,0,,,
2072,57.6,0.7098,0.05,14,72,,,
2073,27.85,0.6778,0.05,7,34,,,
2074,0.25,0.5729,0.05,4,1,,,
2075,5.55,0.6749,0.05,11,18,,,
2076,2.2,0.8053,0.05,5,4,,,
2077,8.45,0.7138,0.05,7,11,,,
2078,1.35,0.5702,0.05,4,3,,,
2079,-0.05,0.8452,0.05,3,1,,,
2080,-0.6,0.5117,0.05,2,0,,,
2081,15.5,0.7056,0.05,9,20,,,
2082,2.65,0.9445,0.05,4,4,,,
2083,23.95,0.7252,0.05,9,34,,,
2084,-5.7,0.7634,0.05,10,3,,,
2085,3.4,0.6366,0.05,11,10,,,
2086,18.5,0.8908,0.05,6,23,,,
2087,29.3,0.7756,0.05,13,47,,,
2088,0.2,0.7733,0.05,3,2,,,
2089,5.6,0.7472,0.05,7,11,,,
2090,-0.75,0.7651,0.05,3,0,,,
2091,6.45,0.7959,0.05,8,12,,,
2092,-1.55,0.7378,0.05,8,1,,,
2093,21.7,0.7654,0.05,7,25,,,
2094,8.7,0.7077,0.05,7,18,,,
2095,3.45,0.7674,0.05,4,12,,,
2096,3.1,0.5651,0.05,3,4,,,
2097,13.3,0.6836,0.05,10,22,,,
2098,3.05,0.714,0.05,9,8,,,
2099,-0.8,0.6177,0.05,3,1,,,
2100,-4.75,0.7945,0.05,13,2,,,
2101,6.5,0.7478,0.05,15,41,,,
2102,-1.55,0.7365,0.05,7,1,,,
2103,8.6,0.5943,0.05,6,14,,,
2104,6.5,0.8067,0.05,11,14,,,
2105,14.9,0.7209,0.05,7,23,,,
2106,11.85,0.4952,0.05,6,15,,,
2107,0.85,0.738,0.05,6,4,,,
2108,12.75,0.5295,0.05,4,15,,,
2109,-0.9,0.6703,0.05,6,0,,,
2110,2.55,0.8016,0.05,6,6,,,
2111,16.0,0.7742,0.05,9,25,,,
2112,30.65,0.66,0.05,9,35,,,
2113,16.25,0.8021,0.05,8,20,,,
2114,4.8,0.7898,0.05,3,6,,,
2115,5.15,0.7872,0.05,6,8,,,
2116,13.3,0.6971,0.05,6,16,,,
2117,15.1,0.866,0.05,8,19,,,
2118,32.2,0.8628,0.05,13,43,,,
2119,-1.2,0.8243,0.05,6,0,,,
2120,1.2,0.69,0.05,3,3,,,
2121,42.45,0.7266,0.05,7,48,,,
2122,35.05,0.7559,0.05,15,49,,,
2123,-0.6,0.5564,0.05,3,0,,,
2124,17.35,0.715,0.05,9,25,,,
2125,-0.9,0.9542,0.05,4,0,,,
2126,9.55,0.9004,0.05,11,34,,,
2127,26.0,0.7306,0.05,10,35,,,
2128,9.45,0.6208,0.05,5,12,,,
2129,-3.3,0.7709,0.05,6,0,,,
2130,2.45,0.5239,0.05,3,8,,,
2131,49.95,0.7179,0.05,12,60,,,
2132,15.45,0.7123,0.05,8,21,,,
2133,11.8,0.5791,0.05,7,16,,,
2134,17.35,0.687,0.05,12,28,,,
2135,21.9,0.6205,0.05,12,33,,,
2136,16.45,0.8073,0.05,5,19,,,
2137,22.45,0.5644,0.05,7,34,,,
2138,92.5,0.8324,0.05,14,115,,,
2139,4.95,0.6001,0.05,6,9,,,
2140,54.8,0.6583,0.05,12,68,,,
2141,2.55,0.7745,0.05,8,6,,,
2142,69.9,0.6503,0.05,12,81,,,
2143,25.95,0.8097,0.05,8,30,,,
2144,18.6,0.7216,0.05,8,24,,,
2145,-0.7,0.7303,0.05,13,11,,,
2146,-0.25,0.8023,0.05,10,8,,,
2147,1.75,0.6951,0.05,6,4,,,
2148,1.85,0.7297,0.05,1,2,,,
2149,3.9,0.7871,0.05,3,6,,,
2150,10.6,0.6932,0.05,4,13,,,
2151,3.95,0.673,0.05,6,8,,,
2152,-0.15,0.6315,0.05,1,0,,,
2153,6.0,0.7893,0.05,9,15,,,
2154,8.35,0.7273,0.05,6,10,,,
2155,15.55,0.9152,0.05,7,25,,,
2156,-0.9,0.4467,0.05,4,0,,,
2157,4.15,0.8916,0.05,8,7,,,
2158,8.65,0.8595,0.05,3,10,,,
2159,8.85,0.7714,0.05,11,21,,,
2160,4.1,0.709,0.05,2,5,,,
2161,-1.25,0.6973,0.05,5,1,,,
2162,5.6,0.7214,0.05,8,8,,,
2163,-1.8,0.6133,0.05,5,0,,,
2164,0.1,0.7902,0.05,7,7,,,
2165,11.65,0.7276,0.05,3,13,,,
2166,17.4,0.7353,0.05,10,33,,,
2167,13.85,0.6464,0.05,9,20,,,
2168,9.25,0.7015,0.05,3,10,,,
2169,-0.6,0.8166,0.05,4,0,,,
2170,17.3,0.696,0.05,7,29,,,
2171,4.4,0.6605,0.05,2,5,,,
2172,-1.9,0.752,0.05,9,2,,,
2173,-4.2,0.6097,0.05,9,3,,,
2174,5.2,0.6777,0.05,10,13,,,
2175,7.3,0.7733,0.05,8,10,,,
2176,-1.8,0.7706,0.05,4,0,,,
2177,1.35,0.9327,0.05,6,6,,,
2178,17.65,0.7129,0.05,8,22,,,
2179,24.15,0.6931,0.05,10,27,,,
2180,4.4,0.6139,0.05,8,11,,,
2181,-1.35,0.7115,0.05,5,0,,,
2182,-1.3,0.7346,0.05,5,2,,,
2183,-5.05,0.8003,0.05,12,2,,,
2184,-4.85,0.7388,0.05,12,1,,,
2185,2.35,0.7256,0.05,8,7,,,
2186,18.55,0.8127,0.05,9,22,,,
2187,-2.5,0.5823,0.05,6,2,,,
2188,2.35,0.6819,0.05,4,4,,,
2189,12.6,0.6754,0.05,8,18,,,
2190,4.85,0.7066,0.05,7,11,,,
2191,14.4,0.7658,0.05,10,21,,,
2192,-0.3,0.7033,0.05,1,0,,,
2193,-0.75,0.6647,0.05,4,0,,,
2194,-1.2,0.7858,0.05,6,0,,,
2195,-0.85,0.6619,0.05,5,2,,,
2196,-0.15,0.6606,0.05,8,3,,,
2197,25.05,0.6669,0.05,9,42,,,
2198,5.15,0.718,0.05,9,11,,,
2199,27.95,0.8667,0.05,8,35,,,
2200,6.15,0.7161,0.05,9,12,,,
2201,27.3,0.8852,0.05,10,36,,,
2202,26.25,0.606,0.05,11,42,,,
2203,27.65,0.397,0.05,6,35,,,
2204,2.05,0.8164,0.05,5,4,,,
2205,10.5,0.751,0.05,11,21,,,
2206,1.85,0.549,0.05,1,2,,,
2207,-1.3,0.6584,0.05,4,2,,,
2208,-0.3,0.5187,0.05,1,0,,,
2209,-3.5,0.5147,0.05,4,1,,,
2210,2.4,0.8605,0.05,5,6,,,
2211,-1.1,0.7902,0.05,8,1,,,
2212,20.55,0.7211,0.05,6,24,,,
2213,0.95,0.6594,0.05,6,2,,,
2214,2.15,0.6371,0.05,5,5,,,
2215,7.6,0.5884,0.05,6,10,,,
2216,9.1,0.7817,0.05,7,13,,,
2217,4.05,0.6666,0.05,6,18,,,
2218,-0.2,0.698,0.05,5,1,,,
2219,1.4,0.6282,0.05,4,5,,,
2220,11.05,0.5866,0.05,8,16,,,
2221,5.25,0.6067,0.05,8,9,,,
2222,-1.8,0.7523,0.05,10,0,,,
2223,0.55,0.8244,0.05,2,1,,,
2224,3.0,0.5745,0.05,7,6,,,
2225,23.1,0.8752,0.05,4,27,,,
2226,20.8,0.723,0.05,6,28,,,
2227,1.45,0.7131,0.05,10,4,,,
2228,-1.8,0.7853,0.05,11,0,,,
2229,0.5,0.5283,0.05,6,2,,,
2230,36.15,0.7196,0.05,12,45,,,
2231,7.35,0.5507,0.05,7,12,,,
2232,-0.9,1.0982,0.05,3,0,,,
2233,-0.6,0.8097,0.05,4,0,,,
2234,27.6,0.7106,0.05,8,33,,,
2235,-1.4,0.7153,0.05,10,1,,,
2236,-2.6,0.632,0.05,6,1,,,
2237,1.3,0.618,0.05,7,4,,,
2238,8.05,0.6542,0.05,6,10,,,
2239,5.35,0.8402,0.05,9,19,,,
2240,14.5,0.8694,0.05,3,16,,,
2241,21.9,0.7828,0.05,7,33,,,
2242,0.4,0.4964,0.05,2,1,,,
2243,0.35,0.6269,0.05,8,5,,,
2244,2.0,0.7232,0.05,9,8,,,
2245,10.4,0.6087,0.05,5,17,,,
2246,-0.3,0.693,0.05,2,0,,,
2247,12.45,0.5279,0.05,5,15,,,
2248,16.1,0.5682,0.05,5,20,,,
2249,-0.3,0.584,0.05,1,0,,,
2250,-1.65,0.6644,0.05,5,0,,,
2251,-3.15,0.7625,0.05,6,0,,,
2252,18.2,0.7537,0.05,12,26,,,
2253,-1.15,0.8534,0.05,6,2,,,
2254,-4.2,0.7114,0.05,10,6,,,
2255,0.4,0.6463,0.05,10,7,,,
2256,19.7,0.6724,0.05,12,29,,,
2257,25.95,0.7533,0.05,8,30,,,
2258,4.7,0.7478,0.05,9,17,,,
2259,-0.45,0.7937,0.05,3,0,,,
2260,-1.65,0.7967,0.05,6,0,,,
2261,-2.5,0.748,0.05,7,2,,,
2262,-0.45,0.7668,0.05,3,0,,,
2263,-0.4,0.9754,0.05,3,2,,,
2264,-1.65,0.7127,0.05,6,3,,,
2265,-0.9,0.6669,0.05,4,0,,,
2266,-2.0,0.6014,0.05,7,1,,,
2267,0.6,0.7218,0.05,6,3,,,
2268,13.3,0.8445,0.05,10,19,,,
2269,0.55,0.7763,0.05,10,4,,,
2270,13.0,0.7725,0.05,9,19,,,
2271,29.65,0.6061,0.05,16,49,,,
2272,9.85,0.8979,0.05,3,16,,,
2273,-3.85,0.6808,0.05,8,5,,,
2274,2.4,0.8639,0.05,6,6,,,
2275,-3.15,0.7116,0.05,7,0,,,
2276,11.0,0.8581,0.05,7,14,,,
2277,1.9,0.5269,0.05,6,4,,,
2278,-0.45,0.79,0.05,2,0,,,
2279,-1.2,0.6185,0.05,6,0,,,
2280,11.15,0.6872,0.05,8,17,,,
2281,-0.3,0.6674,0.05,2,0,,,
2282,0.65,0.6334,0.05,6,2,,,
2283,-0.4,0.5863,0.05,7,2,,,
2284,90.0,0.8583,0.05,15,105,,,
2285,1.6,0.6647,0.05,7,4,,,
2286,5.05,0.5502,0.05,7,10,,,
2287,-1.25,0.7448,0.05,9,1,,,
2288,21.95,0.7766,0.05,8,29,,,
2289,3.8,0.6478,0.05,9,35,,,
2290,0.1,0.8041,0.05,4,1,,,
2291,0.55,0.7803,0.05,2,1,,,
2292,4.45,0.8134,0.05,7,10,,,
2293,44.55,0.6738,0.05,10,54,,,
2294,-1.35,0.8705,0.05,4,0,,,
2295,42.35,0.6607,0.05,8,53,,,
2296,-1.85,0.6299,0.05,10,4,,,
2297,0.4,0.7326,0.05,6,4,,,
2298,94.05,0.5914,0.05,11,105,,,
2299,26.3,0.6077,0.05,10,38,,,
2300,-0.25,0.6384,0.05,6,2,,,
2301,5.45,0.7305,0.05,9,8,,,
2302,26.55,0.6175,0.05,14,39,,,
2303,3.45,0.6206,0.05,4,6,,,
2304,16.8,0.7749,0.05,10,24,,,
2305,0.0,0.6751,0.05,7,6,,,
2306,0.1,0.6888,0.05,5,4,,,
2307,8.45,0.7135,0.05,8,14,,,
2308,0.75,0.5571,0.05,6,3,,,
2309,10.05,0.7064,0.05,5,12,,,
2310,40.25,0.6292,0.05,9,47,,,
2311,0.5,0.6745,0.05,4,2,,,
2312,21.35,0.6596,0.05,8,26,,,
2313,14.35,0.586,0.05,6,19,,,
2314,24.0,0.6522,0.05,6,30,,,
2315,1.65,0.6167,0.05,3,3,,,
2316,25.2,0.6953,0.05,6,30,,,
2317,-3.2,0.7189,0.05,9,1,,,
2318,-0.75,0.8738,0.05,1,0,,,
2319,1.15,0.6839,0.05,6,4,,,
2320,26.35,0.7383,0.05,10,31,,,
2321,3.05,0.5851,0.05,5,5,,,
2322,37.7,0.6833,0.05,6,44,,,
2323,17.05,0.7817,0.05,9,25,,,
2324,13.4,0.6619,0.05,5,17,,,
2325,7.3,0.7305,0.05,6,13,,,
2326,5.7,0.5934,0.05,7,12,,,
2327,6.8,0.623,0.05,4,8,,,
2328,0.55,0.6147,0.05,7,4,,,
2329,-2.1,0.7505,0.05,7,0,,,
2330,13.05,0.7674,0.05,4,15,,,
2331,-0.25,0.8039,0.05,8,5,,,
2332,13.55,0.7241,0.05,7,17,,,
2333,13.3,0.9081,0.05,5,16,,,
2334,-0.15,0.6195,0.05,1,0,,,
2335,26.75,0.6572,0.05,8,38,,,
2336,-1.4,0.5085,0.05,4,1,,,
2337,1.5,0.7887,0.05,5,3,,,
2338,5.1,0.5466,0.05,3,6,,,
2339,-0.3,0.6999,0.05,1,0,,,
2340,9.45,0.8327,0.05,10,15,,,
2341,19.1,0.7598,0.05,12,26,,,
2342,7.55,0.7144,0.05,8,11,,,
2343,0.2,0.7792,0.05,4,2,,,
2344,4.05,0.6619,0.05,7,6,,,
2345,1.8,0.7463,0.05,7,3,,,
2346,7.5,0.7116,0.05,3,9,,,
2347,20.9,0.6933,0.05,16,44,,,
2348,7.25,0.5382,0.05,3,11,,,
2349,3.0,0.6626,0.05,6,6,,,
2350,5.6,0.8998,0.05,4,8,,,
2351,1.65,0.7279,0.05,7,6,,,
2352,3.7,0.9019,0.05,2,4,,,
2353,0.95,0.8119,0.05,4,2,,,
2354,1.1,0.547,0.05,2,2,,,
2355,-3.25,0.6673,0.05,9,5,,,
2356,4.95,0.6931,0.05,4,9,,,
2357,9.45,0.7248,0.05,6,12,,,
2358,-2.55,0.8452,0.05,6,6,,,
2359,-0.15,0.7286,0.05,1,0,,,
2360,-1.2,0.7879,0.05,5,0,,,
2361,-0.45,0.5237,0.05,3,0,,,
2362,-0.9,0.6166,0.05,5,0,,,
2363,0.9,0.5945,0.05,5,3,,,
2364,-1.5,0.7155,0.05,3,0,,,
2365,-0.6,0.8046,0.05,4,0,,,
2366,5.3,0.6366,0.05,6,11,,,
2367,17.95,0.773,0.05,6,22,,,
2368,5.2,0.8182,0.05,6,7,,,
2369,4.15,0.6847,0.05,8,7,,,
2370,20.0,0.8089,0.05,7,26,,,
2371,-2.95,0.6461,0.05,5,2,,,
2372,19.4,0.6055,0.05,6,26,,,
2373,-0.45,1.019,0.05,3,0,,,
2374,33.25,0.8099,0.05,13,46,,,
2375,2.5,0.6747,0.05,7,4,,,
2376,8.9,0.6729,0.05,8,14,,,
2377,-5.7,0.7156,0.05,6,0,,,
2378,36.95,0.5291,0.05,9,50,,,
2379,1.55,0.5318,0.05,3,2,,,
2380,-1.65,0.7089,0.05,6,0,,,
2381,13.45,0.6514,0.05,6,19,,,
2382,27.0,0.7927,0.05,9,36,,,
2383,-0.45,0.9325,0.05,3,0,,,
2384,-0.75,0.6718,0.05,5,0,,,
2385,0.85,0.6492,0.05,7,4,,,
2386,43.95,0.6474,0.05,11,57,,,
2387,1.4,0.7348,0.05,4,2,,,
